"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"F_MN003","1078","201902232200","4.5","10","4"
"F_MN003","1078","201902232300","5.9","10","4"
"F_MN003","1078","201902240000","6.5","10","4"
"F_MN003","1078","201902240100","4.4","10","4"
"F_MN003","1078","201902240200","4.1","10","4"
"F_MN003","1078","201902240300","4.2","10","4"
"F_MN003","1078","201902240400","3.5","10","4"
"F_MN003","1078","201902240500","3.2","10","4"
"F_MN003","1078","201902240600","4.2","10","4"
"F_MN003","1078","201902240700","5.7","10","4"
"F_MN003","1078","201902240800","6.5","10","4"
"F_MN003","1078","201902240900","5.1","10","4"
"F_MN003","1078","201902241000","4.5","10","4"
"F_MN003","1078","201902241100","4.5","10","4"
"F_MN003","1078","201902241200","3.7","10","4"
"F_MN003","1078","201902241300","3.4","10","4"
"F_MN003","1078","201902241400","2.3","10","4"
"F_MN003","1078","201902241500","2.8","10","4"
"F_MN003","1078","201902241600","1.7","10","4"
"F_MN003","1078","201902241700","1.4","10","4"
"F_MN003","1078","201902241800","0.9","10","4"
"F_MN003","1078","201902241900","2.3","10","4"
"F_MN003","1078","201902242000","2.2","10","4"
"F_MN003","1078","201902242100","1.1","10","4"
"F_MN003","1078","201902242200","3.4","10","4"
"F_MN003","1078","201902242300","3","10","4"
"F_MN003","1078","201902250000","1.6","10","4"
"F_MN003","1078","201902250100","2.5","10","4"
